StockCode,Description,Product Health,Month index,Adjusted Product Index,Date of Last Purchase,Last Purchase Quantity, Price 
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-4.572,24144,-4.572,December 2011,57, $1.94 
22551,PLASTERS IN TIN SPACEBOY,-4.604,24144,-4.604,December 2011,248, $1.65 
84660b,BLACK STITCHED WALL CLOCK,-6.325,24141,-4.611,September 2011,1, $7.46 
84660B,BLACK STITCHED WALL CLOCK,-6.325,24141,-4.611,September 2011,1, $7.46 
23517,EMBROIDERED RIBBON REEL REBECCA,-4.648,24144,-4.648,December 2011,8, $3.25 
21654,RIDGED GLASS FINGER BOWL,-7.092,24140,-4.653,August 2011,10, $0.39 
20984,12 PENCILS TALL TUBE POSY,-5.771,24142,-4.674,October 2011,175, $0.29 
23531,WALL ART BIG LOVE,-4.680,24144,-4.680,December 2011,152, $5.14 
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,-4.680,24144,-4.680,December 2011,102, $0.51 
22258,FELT FARM ANIMAL RABBIT,-5.204,24143,-4.684,November 2011,12, $1.25 
22683,FRENCH BLUE METAL DOOR SIGN 8,-4.701,24144,-4.701,December 2011,10, $1.19 
37450,CERAMIC CAKE BOWL + HANGING CAKES,-4.712,24144,-4.712,December 2011,4, $3.66 
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,-4.712,24144,-4.712,December 2011,3, $2.46 
22342,HOME GARLAND PAINTED ZINC,-4.722,24144,-4.722,December 2011,8, $3.29 
48188,DOORMAT WELCOME PUPPIES,-4.722,24144,-4.722,December 2011,1, $8.25 
47422,ASSORTED MONKEY SUCTION CUP HOOK,-4.722,24144,-4.722,December 2011,1, $0.42 
22986,GINGHAM ROSE WRAP,-4.743,24144,-4.743,December 2011,100, $0.42 
20751,FUNKY WASHING UP GLOVES ASSORTED,-4.785,24144,-4.785,December 2011,1, $2.10 
22449,SILK PURSE BABUSHKA PINK,-5.320,24143,-4.788,November 2011,12, $3.20 
23120,PACK OF 6 SMALL FRUIT STRAWS,-4.796,24144,-4.796,December 2011,9, $0.50 
22580,ADVENT CALENDAR GINGHAM SACK,-4.806,24144,-4.806,December 2011,89, $4.57 
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,-4.806,24144,-4.806,December 2011,1, $5.79 
23033,DRAWER KNOB CERAMIC RED,-4.806,24144,-4.806,December 2011,1, $1.45 
21096,SET/6 FRUIT SALAD  PAPER PLATES,-4.813,24144,-4.813,December 2011,2, $0.83 
22437,SET OF 9 BLACK SKULL BALLOONS,-4.817,24144,-4.817,December 2011,71, $0.86 
20992,JAZZ HEARTS PURSE NOTEBOOK,-4.827,24144,-4.827,December 2011,206, $0.40 
21695,SMALL SILVER FLOWER CANDLE POT,-4.827,24144,-4.827,December 2011,1, $5.79 
22219,LOVEBIRD HANGING DECORATION WHITE,-4.837,24144,-4.837,December 2011,60, $1.08 
22974,CHILDRENS DOLLY GIRL MUG,-4.837,24144,-4.837,December 2011,33, $1.85 
23396,BUTTERFLY CUSHION COVER,-4.889,24144,-4.889,December 2011,33, $4.42 
23123,COCKTAIL SWORDS 50 PIECES,-4.930,24144,-4.930,December 2011,30, $0.88 
22946,WOODEN ADVENT CALENDAR CREAM,-4.930,24144,-4.930,December 2011,7, $14.39 
22614,PACK OF 12 SPACEBOY TISSUES,-4.940,24144,-4.940,December 2011,78, $0.48 
23086,ZINC  STAR T-LIGHT HOLDER,-4.940,24144,-4.940,December 2011,35, $1.35 
46000M,POLYESTER FILLER PAD 45x45cm,-4.970,24144,-4.970,December 2011,26, $1.55 
21530,DAIRY MAID TOASTRACK,-4.970,24144,-4.970,December 2011,4, $2.04 
23394,POSTE FRANCE CUSHION COVER,-4.980,24144,-4.980,December 2011,23, $5.89 
37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4.980,24144,-4.980,December 2011,4, $3.75 
21090,SET/6 COLLAGE PAPER PLATES,-4.990,24144,-4.990,December 2011,26, $0.54 
23524,HORSE & PONY WALL ART,-5.000,24144,-5.000,December 2011,33, $4.42 
35818P,"ACRYLIC JEWEL ICICLE, PINK",-5.000,24144,-5.000,December 2011,2, $0.38 
85132C,CHARLIE AND LOLA FIGURES TINS,-6.870,24141,-5.008,September 2011,4, $5.79 
21114,LAVENDER SCENTED FABRIC HEART,-5.010,24144,-5.010,December 2011,10, $1.25 
85019B,BLOSSOM  IMAGES NOTEBOOK SET,-5.027,24144,-5.027,December 2011,2, $1.25 
21671,RED SPOT CERAMIC DRAWER KNOB,-5.050,24144,-5.050,December 2011,123, $1.34 
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,-5.060,24144,-5.060,December 2011,11, $2.95 
22398,MAGNETS PACK OF 4 SWALLOWS,-5.070,24144,-5.070,December 2011,162, $0.39 
23266,SET OF 3 WOODEN STOCKING DECORATION,-5.070,24144,-5.070,December 2011,152, $1.46 
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-5.089,24144,-5.089,December 2011,56, $2.00 
21821,GLITTER STAR GARLAND WITH BELLS,-5.099,24144,-5.099,December 2011,1, $7.46 
22980,PANTRY SCRUBBING BRUSH,-5.128,24144,-5.128,December 2011,13, $2.41 
79030G,"TUMBLER, NEW ENGLAND",-9.680,24138,-5.144,June 2011,32, $0.73 
23031,DRAWER KNOB CRACKLE GLAZE PINK,-5.158,24144,-5.158,December 2011,50, $1.72 
21883,STARS GIFT TAPE,-5.158,24144,-5.158,December 2011,14, $0.65 
21832,CHOCOLATE CALCULATOR,-5.167,24144,-5.167,December 2011,13, $2.41 
84978,HANGING HEART JAR T-LIGHT HOLDER,-5.187,24144,-5.187,December 2011,208, $1.26 
85132A,CHARLIE + LOLA BISCUITS TINS,-10.863,24137,-5.196,May 2011,1, $8.29 
85132a,CHARLIE + LOLA BISCUITS TINS,-10.863,24137,-5.196,May 2011,1, $8.29 
47566,PARTY BUNTING,-5.196,24144,-5.196,December 2011,136, $6.75 
21677,HEARTS  STICKERS,-5.206,24144,-5.206,December 2011,12, $1.24 
21088,SET/6 FRUIT SALAD PAPER CUPS,-5.213,24144,-5.213,December 2011,25, $0.22 
21207,SKULL AND CROSSBONES  GARLAND,-5.215,24144,-5.215,December 2011,14, $1.65 
23218,LAUREL STAR ANTIQUE GOLD,-5.215,24144,-5.215,December 2011,6, $1.65 
21870,I CAN ONLY PLEASE ONE PERSON MUG,-9.829,24138,-5.223,June 2011,4, $2.78 
22603,CHRISTMAS RETROSPOT TREE WOOD,-5.244,24144,-5.244,December 2011,95, $1.01 
22052,VINTAGE CARAVAN GIFT WRAP,-8.933,24139,-5.275,July 2011,21, $0.42 
44235,ASS COL CIRCLE MOBILE,-5.315,24144,-5.315,December 2011,4, $0.42 
21507,"ELEPHANT, BIRTHDAY CARD, ",-5.329,24144,-5.329,December 2011,116, $0.45 
85230B,CINNAMON SCENTED VOTIVE CANDLE,-5.367,24144,-5.367,December 2011,24, $0.29 
85015,SET OF 12  VINTAGE POSTCARD SET,-5.376,24144,-5.376,December 2011,28, $0.65 
22211,WOOD STAMP SET FLOWERS,-5.376,24144,-5.376,December 2011,16, $1.60 
47599B,BLUE PARTY BAGS,-5.385,24144,-5.385,December 2011,12, $2.10 
22631,CIRCUS PARADE LUNCH BOX,-5.394,24144,-5.394,December 2011,72, $2.33 
22696,WICKER WREATH LARGE,-5.422,24144,-5.422,December 2011,17, $1.95 
85014A,BLACK/BLUE POLKADOT UMBRELLA,-5.431,24144,-5.431,December 2011,4, $7.58 
85014a,BLACK/BLUE POLKADOT UMBRELLA,-5.431,24144,-5.431,December 2011,4, $7.58 
23291,DOLLY GIRL CHILDRENS CUP,-5.441,24144,-5.441,December 2011,29, $1.50 
47590B,PINK HAPPY BIRTHDAY BUNTING,-5.441,24144,-5.441,December 2011,16, $5.78 
23236,DOILEY STORAGE TIN,-5.450,24144,-5.450,December 2011,30, $3.47 
22078,RIBBON REEL LACE DESIGN,-5.459,24144,-5.459,December 2011,40, $2.10 
21989,PACK OF 20 SKULL PAPER NAPKINS,-5.477,24144,-5.477,December 2011,26, $1.06 
35971,ROSE FOLKART HEART DECORATIONS,-5.486,24144,-5.486,December 2011,6, $2.06 
22681,FRENCH BLUE METAL DOOR SIGN 6,-5.532,24144,-5.532,December 2011,13, $1.48 
23352,ROLL WRAP 50'S RED CHRISTMAS,-5.577,24144,-5.577,December 2011,150, $1.60 
16236,KITTY PENCIL ERASERS,-5.577,24144,-5.577,December 2011,46, $0.23 
22694,WICKER STAR,-5.586,24144,-5.586,December 2011,55, $2.44 
82582,AREA PATROLLED METAL SIGN,-5.586,24144,-5.586,December 2011,207, $2.10 
22333,RETROSPOT PARTY BAG + STICKER SET,-5.630,24144,-5.630,December 2011,21, $1.65 
23395,BELLE JARDINIERE CUSHION COVER,-5.666,24144,-5.666,December 2011,54, $4.66 
22348,TEA BAG PLATE RED RETROSPOT,-5.675,24144,-5.675,December 2011,50, $1.18 
23502,PLAYING CARDS VINTAGE DOILY,-5.675,24144,-5.675,December 2011,35, $1.25 
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,-5.692,24144,-5.692,December 2011,6, $0.83 
22366,DOORMAT AIRMAIL,-5.710,24144,-5.710,December 2011,4, $8.25 
21877,HOME SWEET HOME MUG,-5.718,24144,-5.718,December 2011,77, $1.84 
23194,GYMKHANNA TREASURE BOOK BOX,-5.727,24144,-5.727,December 2011,38, $2.92 
22588,CARD HOLDER GINGHAM HEART,-5.753,24144,-5.753,December 2011,19, $3.96 
22571,ROCKING HORSE RED CHRISTMAS,-5.762,24144,-5.762,December 2011,192, $0.97 
23034,DRAWER KNOB CERAMIC BLACK,-5.762,24144,-5.762,December 2011,11, $2.12 
22082,RIBBON REEL STRIPES DESIGN,-5.771,24144,-5.771,December 2011,114, $1.78 
23381,PACK OF 12 VINTAGE LEAF TISSUES,-5.788,24144,-5.788,December 2011,81, $0.43 
23355,HOT WATER BOTTLE KEEP CALM,-5.831,24144,-5.831,December 2011,680, $5.85 
22766,PHOTO FRAME CORNICE,-5.848,24144,-5.848,December 2011,53, $3.06 
22142,CHRISTMAS CRAFT WHITE FAIRY,-5.865,24144,-5.865,December 2011,148, $1.77 
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,-5.874,24144,-5.874,December 2011,7, $1.00 
22186,RED STAR CARD HOLDER,-5.882,24144,-5.882,December 2011,42, $3.12 
23222,CHRISTMAS TREE HANGING GOLD,-5.899,24144,-5.899,December 2011,53, $0.92 
23397,FOOT STOOL HOME SWEET HOME,-5.899,24144,-5.899,December 2011,11, $17.23 
22960,JAM MAKING SET WITH JARS,-5.941,24144,-5.941,December 2011,259, $4.90 
22717,CARD DOG AND BALL,-5.941,24144,-5.941,December 2011,3, $0.83 
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,-5.950,24144,-5.950,December 2011,4, $2.47 
85186C,BUNNY EGG GARLAND,-10.088,24139,-5.957,July 2011,1, $0.83 
22300,COFFEE MUG DOG + BALL DESIGN,-5.975,24144,-5.975,December 2011,52, $2.69 
84559A,3D SHEET OF DOG STICKERS,-5.975,24144,-5.975,December 2011,10, $1.63 
84559a,3D SHEET OF DOG STICKERS,-5.975,24144,-5.975,December 2011,10, $1.63 
22622,BOX OF VINTAGE ALPHABET BLOCKS,-5.983,24144,-5.983,December 2011,40, $11.52 
22088,PAPER BUNTING COLOURED LACE,-10.139,24139,-5.987,July 2011,1, $2.95 
84660A,WHITE STITCHED WALL CLOCK,-7.423,24142,-6.013,October 2011,17, $0.79 
84660a,WHITE STITCHED WALL CLOCK,-7.423,24142,-6.013,October 2011,17, $0.79 
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,-6.033,24144,-6.033,December 2011,39, $1.65 
23201,JUMBO BAG ALPHABET,-6.042,24144,-6.042,December 2011,631, $2.00 
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-6.058,24144,-6.058,December 2011,55, $10.63 
85230A,OPIUM SCENTED VOTIVE CANDLE,-6.083,24144,-6.083,December 2011,24, $0.29 
22307,GOLD MUG BONE CHINA TREE OF LIFE,-6.099,24144,-6.099,December 2011,30, $1.30 
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-6.116,24144,-6.116,December 2011,70, $5.26 
23511,EMBROIDERED RIBBON REEL EMILY,-6.116,24144,-6.116,December 2011,19, $2.51 
23200,JUMBO BAG PEARS,-6.164,24144,-6.164,December 2011,121, $2.28 
20717,STRAWBERRY SHOPPER BAG,-6.164,24144,-6.164,December 2011,18, $1.99 
22505,MEMO BOARD COTTAGE DESIGN,-6.181,24144,-6.181,December 2011,23, $6.22 
35970,ZINC FOLKART SLEIGH BELLS,-6.229,24144,-6.229,December 2011,391, $2.13 
85014B,RED RETROSPOT UMBRELLA,-6.245,24144,-6.245,December 2011,1, $12.46 
85014b,RED RETROSPOT UMBRELLA,-6.245,24144,-6.245,December 2011,1, $12.46 
22718,CARD CAT AND TREE,-6.253,24144,-6.253,December 2011,12, $0.42 
21773,DECORATIVE ROSE BATHROOM BOTTLE,-6.269,24144,-6.269,December 2011,7, $2.46 
23130,MISTLETOE HEART WREATH GREEN,-6.277,24144,-6.277,December 2011,35, $4.27 
23332,IVORY WICKER HEART LARGE,-6.332,24144,-6.332,December 2011,165, $1.69 
21974,SET OF 36 PAISLEY FLOWER DOILIES,-6.364,24144,-6.364,December 2011,58, $1.63 
21116,OWL DOORSTOP,-6.372,24144,-6.372,December 2011,2, $8.29 
16218,CARTOON  PENCIL SHARPENERS,-6.403,24144,-6.403,December 2011,105, $0.09 
22367,CHILDRENS APRON SPACEBOY DESIGN,-6.411,24144,-6.411,December 2011,135, $2.42 
22026,BANQUET BIRTHDAY  CARD,-6.419,24144,-6.419,December 2011,20, $0.58 
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,-6.434,24144,-6.434,December 2011,203, $0.44 
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,-6.434,24144,-6.434,December 2011,37, $2.18 
84422,PINK/BLUE DISC/MIRROR STRING,-9.839,24140,-6.455,August 2011,3, $0.39 
21015,DARK BIRD HOUSE TREE DECORATION,-6.473,24144,-6.473,December 2011,142, $0.50 
21967,PACK OF 12 SKULL TISSUES,-6.512,24144,-6.512,December 2011,39, $0.51 
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,-6.512,24144,-6.512,December 2011,26, $0.42 
22090,PAPER BUNTING RETROSPOT,-6.519,24144,-6.519,December 2011,111, $3.09 
75049L,LARGE CIRCULAR MIRROR MOBILE,-6.519,24144,-6.519,December 2011,14, $1.25 
22297,HEART IVORY TRELLIS SMALL,-6.580,24144,-6.580,December 2011,91, $1.36 
23375,50'S CHRISTMAS PAPER GIFT BAG,-6.580,24144,-6.580,December 2011,38, $0.91 
23227,FILIGREE HEART BUTTERFLY WHITE,-6.595,24144,-6.595,December 2011,40, $1.37 
20986,BLUE CALCULATOR RULER,-6.603,24144,-6.603,December 2011,17, $1.53 
23176,ABC TREASURE BOOK BOX,-6.626,24144,-6.626,December 2011,31, $2.63 
23215,JINGLE BELL HEART ANTIQUE SILVER,-6.648,24144,-6.648,December 2011,171, $2.20 
20728,LUNCH BAG CARS BLUE,-6.663,24144,-6.663,December 2011,120, $2.21 
21591,COSY HOUR CIGAR BOX MATCHES,-6.663,24144,-6.663,December 2011,61, $1.25 
23270,SET OF 2 CERAMIC PAINTED HEARTS,-6.671,24144,-6.671,December 2011,23, $1.58 
22632,HAND WARMER RED POLKA DOT,-6.753,24144,-6.753,December 2011,260, $2.17 
23289,DOLLY GIRL CHILDRENS BOWL,-6.804,24144,-6.804,December 2011,24, $1.50 
22400,MAGNETS PACK OF 4 HOME SWEET HOME,-6.812,24144,-6.812,December 2011,38, $0.50 
22129,PARTY CONES CANDY TREE DECORATION,-6.819,24144,-6.819,December 2011,22, $2.46 
79163,BLACK CHAMPAGNE GLASS,-9.391,24141,-6.846,September 2011,18, $0.39 
23360,SET 8 CANDLES VINTAGE DOILEY,-6.856,24144,-6.856,December 2011,11, $2.15 
22352,LUNCH BOX WITH CUTLERY RETROSPOT,-6.892,24144,-6.892,December 2011,38, $3.41 
46000S,POLYESTER FILLER PAD 40x40cm,-6.907,24144,-6.907,December 2011,35, $1.45 
23006,TRAVEL CARD WALLET FLOWER MEADOW,-6.914,24144,-6.914,December 2011,6, $0.69 
22163,HEART STRING MEMO HOLDER HANGING,-6.943,24144,-6.943,December 2011,50, $1.43 
21587,COSY HOUR GIANT TUBE MATCHES,-8.593,24142,-6.960,October 2011,19, $2.55 
22420,LIPSTICK PEN BABY PINK,-6.964,24144,-6.964,December 2011,31, $0.55 
21509,COWBOYS AND INDIANS BIRTHDAY CARD,-6.986,24144,-6.986,December 2011,91, $0.45 
23103,BELL HEART DECORATION,-6.993,24144,-6.993,December 2011,198, $1.73 
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-7.057,24144,-7.057,December 2011,42, $3.84 
22047,EMPIRE GIFT WRAP,-7.071,24144,-7.071,December 2011,50, $0.42 
23182,TOILET SIGN OCCUPIED OR VACANT,-7.078,24144,-7.078,December 2011,53, $1.48 
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-7.099,24144,-7.099,December 2011,19, $10.79 
23100,SILVER BELLS TABLE DECORATION,-7.106,24144,-7.106,December 2011,112, $1.30 
21068,VINTAGE BILLBOARD LOVE/HATE MUG,-7.169,24144,-7.169,December 2011,12, $1.65 
23254,CHILDRENS CUTLERY DOLLY GIRL,-7.169,24144,-7.169,December 2011,35, $4.27 
21918,SET 12 KIDS COLOUR  CHALK STICKS,-7.190,24144,-7.190,December 2011,95, $0.49 
23288,GREEN VINTAGE SPOT BEAKER,-7.204,24144,-7.204,December 2011,17, $0.94 
22066,LOVE HEART TRINKET POT,-7.204,24144,-7.204,December 2011,16, $0.39 
21155,RED RETROSPOT PEG BAG,-7.246,24144,-7.246,December 2011,51, $3.83 
22092,BLUE PAISLEY TISSUE BOX,-7.259,24144,-7.259,December 2011,7, $0.39 
21988,PACK OF 6 SKULL PAPER PLATES,-7.266,24144,-7.266,December 2011,15, $0.90 
22555,PLASTERS IN TIN STRONGMAN,-7.294,24144,-7.294,December 2011,172, $1.75 
16012,FOOD/DRINK SPONGE STICKERS,-7.362,24144,-7.362,December 2011,25, $0.21 
23514,EMBROIDERED RIBBON REEL SALLY,-7.382,24144,-7.382,December 2011,13, $2.08 
21500,PINK POLKADOT WRAP,-7.416,24144,-7.416,December 2011,125, $0.42 
22714,CARD BIRTHDAY COWBOY,-7.416,24144,-7.416,December 2011,33, $0.53 
22998,TRAVEL CARD WALLET KEEP CALM,-7.443,24144,-7.443,December 2011,310, $0.46 
21987,PACK OF 6 SKULL PAPER CUPS,-7.483,24144,-7.483,December 2011,16, $0.77 
79000,MOROCCAN TEA GLASS,-10.276,24141,-7.491,September 2011,12, $0.85 
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-7.503,24144,-7.503,December 2011,66, $1.98 
22733,3D TRADITIONAL CHRISTMAS STICKERS,-7.517,24144,-7.517,December 2011,42, $1.43 
23296,SET OF 6 TEA TIME BAKING CASES,-7.530,24144,-7.530,December 2011,49, $1.54 
21124,SET/10 BLUE POLKADOT PARTY CANDLES,-7.543,24144,-7.543,December 2011,35, $1.25 
22609,PENS ASSORTED SPACEBALL,-7.550,24144,-7.550,December 2011,117, $0.30 
23393,HOME SWEET HOME CUSHION COVER,-7.589,24144,-7.589,December 2011,37, $4.32 
84988,SET OF 72 PINK HEART PAPER DOILIES,-7.616,24144,-7.616,December 2011,24, $2.04 
37340,MULTICOLOUR SPRING FLOWER MUG,-7.642,24144,-7.642,December 2011,40, $1.13 
21135,VICTORIAN  METAL POSTCARD SPRING,-7.655,24144,-7.655,December 2011,42, $1.69 
51014C,"FEATHER PEN,COAL BLACK",-7.668,24144,-7.668,December 2011,76, $0.48 
23221,REINDEER HEART DECORATION SILVER,-7.707,24144,-7.707,December 2011,110, $1.05 
23169,CLASSIC GLASS SWEET JAR,-7.720,24144,-7.720,December 2011,41, $4.08 
22720,SET OF 3 CAKE TINS PANTRY DESIGN,-7.733,24144,-7.733,December 2011,169, $6.44 
51014A,"FEATHER PEN,HOT PINK",-7.740,24144,-7.740,December 2011,173, $0.49 
22337,ANGEL DECORATION PAINTED ZINC,-7.791,24144,-7.791,December 2011,4, $0.65 
22938,CUPCAKE LACE PAPER SET 6,-7.817,24144,-7.817,December 2011,4, $2.50 
21213,PACK OF 72 SKULL CAKE CASES,-7.842,24144,-7.842,December 2011,142, $0.59 
22736,RIBBON REEL MAKING SNOWMEN,-7.880,24144,-7.880,December 2011,48, $3.03 
23230,WRAP ALPHABET DESIGN,-7.906,24144,-7.906,December 2011,100, $0.42 
23298,SPOTTY BUNTING,-7.912,24144,-7.912,December 2011,138, $5.54 
23551,PACK OF 12 PAISLEY PARK TISSUES,-8.000,24144,-8.000,December 2011,117, $0.45 
22897,OVEN MITT APPLES DESIGN,-8.012,24144,-8.012,December 2011,14, $1.84 
23329,DECORATIVE WICKER HEART LARGE,-8.087,24144,-8.087,December 2011,114, $1.66 
21704,BAG 250g SWIRLY MARBLES,-8.118,24144,-8.118,December 2011,74, $1.01 
22963,JAM JAR WITH GREEN LID,-8.149,24144,-8.149,December 2011,38, $1.14 
23330,DECORATIVE WICKER HEART MEDIUM,-8.161,24144,-8.161,December 2011,56, $1.34 
22810,SET OF 6 T-LIGHTS SNOWMEN,-8.179,24144,-8.179,December 2011,5, $2.95 
23333,IVORY WICKER HEART MEDIUM,-8.185,24144,-8.185,December 2011,107, $1.25 
23186,FRENCH STYLE STORAGE JAR CAFE,-8.198,24144,-8.198,December 2011,54, $0.29 
22816,CARD MOTORBIKE SANTA,-8.240,24144,-8.240,December 2011,264, $0.42 
22553,PLASTERS IN TIN SKULLS,-8.270,24144,-8.270,December 2011,166, $1.81 
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,-8.289,24144,-8.289,December 2011,84, $1.02 
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,-8.301,24144,-8.301,December 2011,26, $1.95 
16011,ANIMAL STICKERS,-8.313,24144,-8.313,December 2011,25, $0.21 
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,-8.343,24144,-8.343,December 2011,154, $0.81 
21066,VINTAGE RED MUG,-8.385,24144,-8.385,December 2011,1, $1.25 
22554,PLASTERS IN TIN WOODLAND ANIMALS,-8.396,24144,-8.396,December 2011,181, $1.83 
22951,60 CAKE CASES DOLLY GIRL DESIGN,-8.402,24144,-8.402,December 2011,143, $0.60 
21891,TRADITIONAL WOODEN SKIPPING ROPE,-8.408,24144,-8.408,December 2011,570, $1.37 
20726,LUNCH BAG WOODLAND,-8.426,24144,-8.426,December 2011,196, $1.98 
22417,PACK OF 60 SPACEBOY CAKE CASES,-8.426,24144,-8.426,December 2011,149, $0.57 
47559B,TEA TIME OVEN GLOVE,-8.426,24144,-8.426,December 2011,3, $3.29 
47559b,TEA TIME OVEN GLOVE,-8.426,24144,-8.426,December 2011,3, $3.29 
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,-8.432,24144,-8.432,December 2011,85, $1.46 
21888,BINGO SET,-8.479,24144,-8.479,December 2011,3, $6.22 
22028,PENNY FARTHING BIRTHDAY CARD,-8.515,24144,-8.515,December 2011,41, $0.47 
21508,VINTAGE KID DOLLY CARD,-8.556,24144,-8.556,December 2011,64, $0.45 
22384,LUNCH BAG PINK POLKADOT,-8.573,24144,-8.573,December 2011,131, $2.01 
21136,PAINTED METAL PEARS ASSORTED,-8.579,24144,-8.579,December 2011,81, $1.83 
84987,SET OF 36 TEATIME PAPER DOILIES,-8.579,24144,-8.579,December 2011,6, $1.45 
84818,DANISH ROSE PHOTO FRAME,-10.700,24142,-8.667,October 2011,3, $0.79 
23196,RETRO LEAVES MAGNETIC NOTEPAD,-8.752,24144,-8.752,December 2011,64, $2.14 
23431,NATURAL HANGING QUILTED HEARTS,-8.781,24144,-8.781,December 2011,12, $0.83 
23541,WALL ART CLASSIC PUDDINGS,-8.781,24144,-8.781,December 2011,8, $15.59 
23346,SPACEBOY BEAKER,-8.803,24144,-8.803,December 2011,60, $1.43 
23508,MINI PLAYING CARDS DOLLY GIRL,-8.877,24144,-8.877,December 2011,64, $0.48 
23286,BLUE VINTAGE SPOT BEAKER,-8.883,24144,-8.883,December 2011,25, $1.16 
23403,LETTER HOLDER HOME SWEET HOME,-8.911,24144,-8.911,December 2011,37, $4.65 
23503,PLAYING CARDS KEEP CALM & CARRY ON,-8.916,24144,-8.916,December 2011,218, $1.26 
23228,FILIGREE HEART BIRD WHITE,-8.927,24144,-8.927,December 2011,39, $1.68 
22962,JAM JAR WITH PINK LID,-8.944,24144,-8.944,December 2011,50, $1.05 
23366,SET 12 COLOURING PENCILS DOILY,-8.950,24144,-8.950,December 2011,233, $0.73 
21558,SKULL LUNCH BOX WITH CUTLERY,-9.061,24144,-9.061,December 2011,15, $3.84 
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-14.012,24140,-9.193,August 2011,6, $2.95 
22094,RED RETROSPOT TISSUE BOX,-9.263,24144,-9.263,December 2011,57, $0.39 
23377,PACK OF 12 DOLLY GIRL TISSUES,-9.274,24144,-9.274,December 2011,50, $0.71 
23351,ROLL WRAP 50'S CHRISTMAS,-9.290,24144,-9.290,December 2011,290, $1.80 
21650,ASSORTED TUTTI FRUTTI BRACELET,-9.295,24144,-9.295,December 2011,94, $0.67 
21819,GLITTER CHRISTMAS STAR,-9.311,24144,-9.311,December 2011,126, $0.43 
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,-10.387,24143,-9.349,November 2011,8, $1.63 
21519,GIN & TONIC DIET GREETING CARD,-9.434,24144,-9.434,December 2011,37, $0.43 
21094,SET/6 RED SPOTTY PAPER PLATES,-9.450,24144,-9.450,December 2011,62, $0.84 
21499,BLUE POLKADOT WRAP,-9.487,24144,-9.487,December 2011,100, $0.42 
22306,SILVER MUG BONE CHINA TREE OF LIFE,-9.487,24144,-9.487,December 2011,62, $1.06 
23168,CLASSIC SUGAR DISPENSER,-9.503,24144,-9.503,December 2011,121, $1.54 
23311,VINTAGE CHRISTMAS STOCKING,-9.534,24144,-9.534,December 2011,226, $3.12 
22161,HEART DECORATION RUSTIC HANGING,-9.545,24144,-9.545,December 2011,145, $0.22 
21399,BLUE POLKADOT COFFEE MUG,-17.978,24138,-9.554,June 2011,10, $0.64 
21823,PAINTED METAL HEART WITH HOLLY BELL,-10.649,24143,-9.584,November 2011,2, $0.39 
23367,SET 12 COLOUR PENCILS SPACEBOY,-9.623,24144,-9.623,December 2011,304, $0.73 
21669,BLUE STRIPE CERAMIC DRAWER KNOB,-9.659,24144,-9.659,December 2011,43, $1.71 
22531,MAGIC DRAWING SLATE CIRCUS PARADE,-9.659,24144,-9.659,December 2011,64, $0.42 
21210,SET OF 72 RETROSPOT PAPER  DOILIES,-9.701,24144,-9.701,December 2011,59, $1.74 
21086,SET/6 RED SPOTTY PAPER CUPS,-9.752,24144,-9.752,December 2011,39, $0.73 
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,-9.869,24144,-9.869,December 2011,28, $2.17 
21033,JUMBO BAG CHARLIE AND LOLA TOYS,-13.686,24141,-9.977,September 2011,1, $2.08 
22866,HAND WARMER SCOTTY DOG DESIGN,-10.020,24144,-10.020,December 2011,569, $2.16 
23378,PACK OF 12 50'S CHRISTMAS TISSUES,-10.065,24144,-10.065,December 2011,201, $0.45 
23399,HOME SWEET HOME HANGING HEART,-10.119,24144,-10.119,December 2011,43, $1.54 
23263,SET OF 3 WOODEN HEART DECORATIONS,-10.129,24144,-10.129,December 2011,208, $1.57 
